scenario,query_number,query_work_id,relevance_type,total_relevant,precision@10,recall@10,mrr@10,ndcg@10,relevant_found@10
hybrid_70_30,533,10.1017/s0022112060001158,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_70_30,534,10.1017/s0022112064001446,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_70_30,535,10.1017/s0022112070000502,issn,64,0.7,0.109375,1.0,0.7721596254947203,7
hybrid_70_30,536,10.1017/s002211206000116x,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_70_30,537,10.1017/s0022112064000015,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_70_30,538,10.1017/s0022112069000991,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_70_30,539,10.1017/s0022112056000135,issn,64,0.8,0.125,1.0,0.8701249883466593,8
hybrid_70_30,540,10.1017/s0022112061000883,issn,64,0.8,0.125,1.0,0.8630152897016883,8
hybrid_70_30,541,10.1017/s0022112056000238,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_70_30,542,10.1017/s0022112060000372,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_70_30,543,10.1017/s0022112061000159,issn,64,0.8,0.125,1.0,0.8263333286520083,8
hybrid_70_30,544,10.1017/s0022112065000198,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_70_30,545,10.1017/s0022112057000488,issn,64,0.6,0.09375,1.0,0.6678262889110271,6
hybrid_70_30,546,10.1017/s0022112059000362,issn,64,0.8,0.125,1.0,0.857980942822373,8
hybrid_70_30,547,10.1017/s0022112060001043,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_70_30,548,10.1017/s0022112061000160,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_70_30,549,10.1017/s0022112068002429,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_70_30,550,10.1017/s0022112069000127,issn,64,0.8,0.125,1.0,0.8263333286520083,8
hybrid_70_30,551,10.1017/s0022112065000277,issn,64,0.7,0.109375,1.0,0.7312625444731047,7
hybrid_70_30,552,10.1017/s0022112059000167,issn,64,0.8,0.125,1.0,0.8512360941594274,8
hybrid_70_30,553,10.1017/s0022112063001002,issn,64,0.8,0.125,1.0,0.8572048559638628,8
hybrid_70_30,554,10.1017/s0022112062001421,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_70_30,555,10.1017/s0022112062000506,issn,64,0.8,0.125,1.0,0.8263333286520083,8
hybrid_70_30,556,10.1017/s0022112067000552,issn,64,0.6,0.09375,1.0,0.715550648768261,6
hybrid_70_30,557,10.1017/s0022112067000606,issn,64,0.8,0.125,1.0,0.8701249883466593,8
hybrid_70_30,558,10.1017/s0022112068000133,issn,64,0.8,0.125,1.0,0.8553475075669357,8
hybrid_70_30,559,10.1017/s0022112062000610,issn,64,1.0,0.15625,1.0,1.0,10
hybrid_70_30,560,10.1017/s0022112068000716,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_70_30,561,10.1017/s0022112060000141,issn,64,0.8,0.125,1.0,0.8415908474314976,8
hybrid_70_30,562,10.1017/s002211206900084x,issn,64,0.2,0.03125,0.25,0.1731866333482261,2
hybrid_70_30,563,10.1017/s0022112065001271,issn,64,0.8,0.125,1.0,0.857980942822373,8
hybrid_70_30,564,10.1017/s0022112058000276,issn,64,0.8,0.125,1.0,0.8701249883466593,8
hybrid_70_30,565,10.1017/s0022112060001055,issn,64,0.8,0.125,1.0,0.8415908474314976,8
hybrid_70_30,566,10.1017/s0022112059000106,issn,64,0.8,0.125,1.0,0.8512360941594274,8
hybrid_70_30,567,10.1017/s0022112062000014,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_70_30,568,10.1017/s0022112066001630,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_70_30,569,10.1017/s0022112070000514,issn,64,0.8,0.125,1.0,0.866947989864271,8
hybrid_70_30,570,10.1017/s0022112057000105,issn,64,0.7,0.109375,1.0,0.7819835854675755,7
hybrid_70_30,571,10.1017/s0022112060000487,issn,64,0.8,0.125,1.0,0.857980942822373,8
hybrid_70_30,572,10.1017/s0022112067002563,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_70_30,573,10.1017/s002211206800145x,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_70_30,574,10.1017/s0022112062001469,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_70_30,575,10.1017/s0022112065000368,issn,64,0.1,0.015625,0.3333333333333333,0.11004588314904008,1
hybrid_70_30,576,10.1017/s0022112067002149,issn,64,0.9,0.140625,1.0,0.9305687780632227,9
hybrid_70_30,577,10.1017/s0022112067001752,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_70_30,578,10.1017/s0022112058000410,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_70_30,579,10.1017/s0022112066001083,issn,64,0.8,0.125,1.0,0.866947989864271,8
hybrid_70_30,580,10.1017/s0022112068000637,issn,64,0.9,0.140625,1.0,0.9363792118010483,9
hybrid_70_30,581,10.1007/978-0-8176-8295-8,issn,1,0.0,0.0,0.0,0.0,0
hybrid_70_30,582,10.1007/bf03026833,issn,2,0.0,0.0,0.0,0.0,0
hybrid_70_30,583,10.2307/2308882,issn,4,0.0,0.0,0.0,0.0,0
hybrid_70_30,584,10.1287/opre.50.1.89.17803,issn,3,0.0,0.0,0.0,0.0,0
hybrid_70_30,585,10.1137/090746677,issn,9,0.0,0.0,0.0,0.0,0
hybrid_70_30,586,10.1109/9.250557,issn,6,0.2,0.3333333333333333,1.0,0.4329261794091841,2
hybrid_70_30,587,d2da791b531b85dee4dcbf1f7ce67b58b544d271,venue,2,0.0,0.0,0.0,0.0,0
hybrid_70_30,588,10.1142/s0218202512300049,issn,2,0.2,1.0,0.25,0.448643819352159,2
hybrid_70_30,589,10.1098/rspa.2010.0058,issn,3,0.0,0.0,0.0,0.0,0
hybrid_70_30,590,10.1002/0471728438,issn,2,0.0,0.0,0.0,0.0,0
hybrid_70_30,591,10.1137/s0036144598335107,issn,9,0.0,0.0,0.0,0.0,0
hybrid_70_30,592,10.1142/s0218202502001799,issn,2,0.1,0.5,0.5,0.38685280723454163,1
hybrid_70_30,593,10.1016/j.aml.2010.04.008,issn,1,0.0,0.0,0.0,0.0,0
hybrid_70_30,594,10.1137/050632488,issn,2,0.0,0.0,0.0,0.0,0
hybrid_70_30,595,10.1142/s021820251350053x,issn,2,0.1,0.5,0.2,0.23719771276929622,1
hybrid_70_30,596,10.1137/15m1020575,issn,9,0.0,0.0,0.0,0.0,0
hybrid_70_30,597,10.1073/pnas.81.9.2938,issn,19,0.0,0.0,0.0,0.0,0
hybrid_70_30,598,10.1109/tac.1976.1101127,issn,6,0.2,0.3333333333333333,0.5,0.3212446320893053,2
hybrid_70_30,599,10.1007/bfb0089253,issn,6,0.0,0.0,0.0,0.0,0
hybrid_70_30,600,10.1098/rsta.2005.1657,issn,3,0.0,0.0,0.0,0.0,0
hybrid_70_30,601,10.1016/s0377-0427(99)00273-3,issn,1,0.0,0.0,0.0,0.0,0
hybrid_70_30,602,10.1137/1026073,issn,9,0.0,0.0,0.0,0.0,0
hybrid_70_30,603,10.1098/rsta.2019.0066,issn,3,0.0,0.0,0.0,0.0,0
hybrid_70_30,604,10.2307/2008481,issn,5,0.0,0.0,0.0,0.0,0
hybrid_70_30,605,10.1090/qam/1668732,issn,2,0.0,0.0,0.0,0.0,0
hybrid_70_30,606,10.1137/1026033,issn,9,0.0,0.0,0.0,0.0,0
hybrid_70_30,607,10.1080/10586458.2016.1163755,issn,1,0.0,0.0,0.0,0.0,0
hybrid_70_30,608,10.1007/978-3-319-22470-1,issn,1,0.0,0.0,0.0,0.0,0
hybrid_70_30,609,10.1016/j.aml.2009.12.006,issn,1,0.0,0.0,0.0,0.0,0
hybrid_70_30,610,10.1137/1012003,issn,9,0.0,0.0,0.0,0.0,0
hybrid_70_30,611,10.1287/moor.5.2.167,issn,2,0.2,1.0,0.25,0.448643819352159,2
hybrid_70_30,612,10.1287/moor.1090.0427,issn,2,0.1,0.5,0.5,0.38685280723454163,1
hybrid_70_30,613,10.1016/0001-8708(90)90077-z,issn,2,0.0,0.0,0.0,0.0,0
